optimus_id,vote_prob,Vote
1071391,0.02990586500685787,0
1098061,0.06752928345344486,0
817707,0.6256442356567911,1
1052224,0.5647009377447703,1
1003000,0.05480045231888229,0
989406,0.014815389675504173,0
304427,0.00952659347672569,0
261257,0.7034700551669529,1
866444,0.022116954696648913,0
79611,0.7739711659677971,1
857371,0.37209962442083727,0
981988,0.14264294906351613,0
786722,0.11913212610754002,0
114075,0.7212982074631129,1
975656,0.09751217794969341,0
823548,0.022307833769008904,0
39346,0.13876093088222025,0
1095531,0.13043169274744798,0
369137,0.03186413375615639,0
760398,0.021886789390676207,0
544259,0.018959993364039113,0
262979,0.3878974555366098,0
681863,0.16435954588389456,0
353358,0.022811809289454123,0
863795,0.17090322667184962,0
180157,0.07810209982814394,0
266388,0.04703421080146306,0
263715,0.08739112129634916,0
219864,0.02450519296888933,0
241693,0.23693934182871257,0
69596,0.28747318860024124,0
144650,0.16152719567368995,0
609883,0.014008720508360623,0
572857,0.020194543533927297,0
409348,0.024264201824944126,0
434235,0.02149961957629769,0
881743,0.13639635230750977,0
135200,0.3762731753363211,0
504919,0.04005331929217363,0
205472,0.050572654364631715,0
550698,0.018547819853523752,0
91349,0.01569876784841524,0
601455,0.05748453309018575,0
425254,0.008071205955551464,0
310517,0.02857469263913891,0
147761,0.017518031373773887,0
985215,0.5880309116002354,1
560834,0.8493548510118677,1
647104,0.007177010997005186,0
508286,0.017787834654462865,0
843371,0.019911787944880095,0
339844,0.041978982570283416,0
234216,0.009228671853494972,0
542069,0.08735070067837934,0
358687,0.2187100418385921,0
892367,0.56680751511501,1
346030,0.12739431529230205,0
554147,0.024184748746840345,0
728493,0.011794249098055482,0
988617,0.020681870834613047,0
828216,1.1976519284938407,1
580261,0.014647758384000936,0
932979,0.02388730590884958,0
24387,0.007730379244118041,0
162972,0.03259532298038585,0
235265,0.025481907050975028,0
994172,0.8740970493548883,1
174411,0.37721538093951046,0
852045,0.018084192431321713,0
302093,0.910617456505601,1
43227,0.02583905407176506,0
88191,0.29003189727181755,0
891704,0.10832567697938966,0
887624,0.2794578674036381,0
720506,0.09911424311842056,0
882778,1.4659931316089916,1
301297,0.7558407141528442,1
823990,0.3402763564925853,0
820149,0.04328000924018008,0
782038,0.863720354244055,1
650715,0.01763936807221195,0
358388,0.08452046174349057,0
557917,0.6525809228329763,1
226686,0.11760014795902621,0
472460,0.734826191566998,1
1089766,0.047595896294073764,0
327516,0.23590104000816917,0
414639,0.05522038294487257,0
393819,0.010321609621245828,0
643733,0.011837780455896972,0
428839,0.07290018245994122,0
367800,0.020905917139641725,0
738704,0.19067032043593712,0
1088611,0.01772646167822735,0
888956,1.0735882531853929,1
83647,0.944056152243265,1
252899,0.0170675535434573,0
847583,0.01518892598890835,0
1025370,0.07987414986951491,0
355895,0.16614916590740153,0
1075633,0.10228092895406787,0
1091064,0.031192936072468976,0
941797,0.9097117021327266,1
386895,0.6324667877850076,1
41150,0.014147005230588606,0
376999,0.019395376880806208,0
308450,0.5121140609758777,1
962741,0.14247227769760884,0
797085,0.06373028643560817,0
484326,0.08141797998199136,0
293264,0.047682187584929606,0
771742,1.5805574159708744,1
234680,0.053069270521644035,0
687507,0.5479035252395391,1
935183,0.014552632500002695,0
276321,0.025334154673587087,0
554458,0.008517567211627707,0
250348,0.43775687980186917,0
511967,0.0074381888087029085,0
949589,0.5450722514410483,1
179693,0.92556907090195,1
313409,0.016841233729392963,0
221757,0.009067838737962873,0
711108,0.22931170421222108,0
600256,0.5076422527982665,1
828504,0.04531565740359077,0
474523,0.015892057998302126,0
354493,0.05986973394613074,0
747725,0.37887319761614446,0
609637,0.059033732172279973,0
322289,0.6874071816469333,1
863179,0.2907985297278104,0
462306,0.10230146174369611,0
850,0.39038679396827886,0
331982,0.016294782615286448,0
104736,0.01772581809959778,0
466010,0.3840970976983632,0
363198,0.013921264863140043,0
846661,0.016183804117238108,0
930926,0.06003846486385992,0
760649,0.6040452335910086,1
722935,0.9016825278500437,1
626297,0.008029393039479443,0
173677,0.016948411169482282,0
527985,0.09645343424476915,0
905751,1.5636402537570753,1
767102,0.010110545023188974,0
514864,0.09831816024747178,0
549469,0.019539662843314386,0
294713,0.06792636099931998,0
621598,0.013035292817191953,0
277536,0.021668597818208728,0
630716,0.6120160648955362,1
367078,0.017557703040121886,0
968343,0.041034303230327945,0
881755,0.8718875897934522,1
317505,0.013795388385816449,0
654264,0.3299818410658702,0
102908,0.09921286092377658,0
154974,0.022170252818355465,0
55629,0.052096513119695105,0
239724,0.3571521521033617,0
1043205,0.5449351180859985,1
498945,0.016074180519088353,0
1089971,1.1512466233277698,1
683709,0.020198534170993765,0
692229,0.2333817114706801,0
738248,0.10376732050606417,0
952890,0.017215149269931788,0
436449,0.445313604589817,0
1013782,1.3418535555384616,1
643815,0.01898541417906712,0
404170,0.5210993053969831,1
675199,0.0142794522191033,0
212637,0.09795514224678407,0
291031,0.3967100846120776,0
287959,0.10669749377192896,0
285573,0.21030127862415698,0
749527,0.9077858898880504,1
1100057,0.10800015711934147,0
150406,0.015585689433329018,0
177357,0.4889684523029784,0
1050725,0.01768454246333604,0
756413,0.0744963542905453,0
6559,0.06033750381946839,0
1096802,0.09334295117031766,0
607428,0.025979588006180977,0
930869,0.005120597327041015,0
54848,0.01962230669702257,0
125261,0.01813550971569824,0
982720,0.40678030691453304,0
681713,0.01573396862888135,0
903484,0.8824894901518933,1
576106,0.012587901641476152,0
452279,0.12457727554157583,0
405853,0.047128160786393744,0
581554,0.01859054129211703,0
579305,0.009096554731641192,0
450612,0.4621474799375642,0
591751,0.2113411164737358,0
608509,0.6335610982615847,1
353620,0.00920489142396309,0
328416,0.01921178449572341,0
883942,0.0176055195454379,0
144224,0.02998038774552501,0
886396,0.16497054606433156,0
158332,0.7096266192309767,1
978728,0.031111511090365914,0
206758,0.014579593825255819,0
1007017,0.8766236113944408,1
561819,0.022250400379043606,0
1023897,0.47954386936166504,0
1041894,0.07992066473995096,0
697714,0.035208897590651225,0
139095,0.41008995267934756,0
923702,0.04194552938261987,0
464207,0.0197762802770043,0
972535,0.014395530411813138,0
175048,0.05930356563082502,0
317236,0.5275178894010688,1
892548,1.1168264160397674,1
958610,1.3735812294780967,1
1071294,1.1852703036793706,1
427776,0.008578958106885828,0
803681,0.293708783984931,0
677881,0.019637384201629457,0
1019846,0.011706518621780692,0
268539,0.035555923201562804,0
106128,0.4435706149041635,0
321828,0.018060135614167354,0
460633,0.010994246445115808,0
590682,0.2525352892484926,0
436742,0.00987925018628881,0
515609,0.344946565572666,0
551600,0.033474445363688626,0
902584,0.10513841857187017,0
267666,0.9436195869544406,1
2005,0.02387210824526013,0
210114,0.5891194117754173,1
593634,0.01572571285202239,0
965246,0.5026896711520212,1
754856,0.030346074537888526,0
825105,1.0515979726889109,1
445473,0.012749407757503614,0
779843,1.0646595080885208,1
698179,0.04946856882453034,0
746143,0.21109501762243166,0
216890,0.011861527783790909,0
103740,0.013454089945627941,0
926027,0.029166415263070285,0
231939,0.016627271165462403,0
197106,0.0570810396510214,0
496762,0.0747004751102515,0
509725,0.012506801164070352,0
122623,0.16424515725887703,0
384816,0.006641060167064918,0
884618,1.4140804254245798,1
332668,0.3955179650298809,0
1082162,0.7402009480195884,1
128814,0.12684770883463298,0
96823,0.6297499524861196,1
780036,0.8148279217746156,1
859421,0.023005996390395037,0
475607,0.03186770028530958,0
572099,0.06615273930281335,0
116585,0.9431036719317216,1
1041352,0.021006766389799335,0
326517,0.04003665696481598,0
867272,0.02749743380364468,0
536760,0.8587179510780232,1
914480,0.0974657459037959,0
1082313,0.039734615844682686,0
883355,0.22937649317164577,0
338533,0.08917231345492803,0
283102,0.6787905099017316,1
188920,0.12078424360513419,0
384843,0.006099422408884894,0
766006,0.33866497824509156,0
1032910,0.04098013454920892,0
359035,0.012944825014980989,0
1075263,0.6987285959495269,1
860299,0.2923613691897951,0
1044883,0.1776123033560679,0
990809,0.02072795534949567,0
468074,0.023314568207980432,0
465100,0.011787782705696028,0
868282,0.06088725300274147,0
514467,0.021149717759362467,0
346424,0.02064700122324168,0
8283,1.1532796638310274,1
364714,0.009292863286084828,0
493839,0.010263365242563037,0
270726,0.019121506273589224,0
818968,0.4109803552552874,0
451455,0.020179383947572065,0
410945,0.010832614851913943,0
263082,0.10098911125285309,0
453134,0.015608613339568237,0
470894,0.022602416514541087,0
2561,0.030332560195139288,0
637530,0.25507221253447016,0
463352,0.013288482384894244,0
892395,0.14080519466009556,0
839299,0.02416049596149076,0
382923,0.004159905553518338,0
785944,0.15701822190196502,0
36355,0.020683171299901867,0
273969,0.05906721608897496,0
1002976,0.9637759546633238,1
551117,0.24187395602149606,0
227150,0.013634255132974796,0
1061949,0.030708480498390377,0
83940,0.025346209630087182,0
238596,1.393911120465251,1
580180,0.059001067600098475,0
467447,0.02306016389431821,0
629452,0.254408130240955,0
92932,0.6292873830166528,1
1074092,0.5583001731007017,1
503970,0.00799829712153545,0
335170,0.018028007086021803,0
384918,0.5393407079892125,1
1011209,0.017626429123380114,0
614185,0.07692998584785829,0
166317,0.6965786365376739,1
453940,0.3411270801759292,0
343423,0.02209239186154424,0
421652,0.6716290794343925,1
800235,0.03673775828280142,0
322718,0.33790538351801774,0
264045,0.020340804484178576,0
818098,0.0389250848970989,0
535092,0.013654288318170895,0
674987,0.9232993602802773,1
903841,0.5319604527568209,1
93418,0.6314118623756355,1
1028827,0.06985988073477993,0
943249,0.016432590070300335,0
302916,0.04426628450565048,0
150750,0.012257734552868443,0
1045697,0.4199347814437871,0
335937,1.3844713172177392,1
806700,0.5755627617349774,1
663770,0.718519608186562,1
1091586,0.4589095004966677,0
831852,0.5360278287887973,1
297837,0.04321773769956834,0
717949,0.01856441376691637,0
906503,1.2730190874955243,1
950395,0.02036326842706053,0
109702,0.016290294552651206,0
306025,0.017041430224158233,0
447930,0.01616666863681633,0
84087,0.017382728298128293,0
43034,0.014638217930638882,0
241945,0.01936368701704791,0
548687,0.5911981194710799,1
92015,0.8769934215704243,1
643402,0.008673886503697267,0
824469,0.03362662908107515,0
459551,0.7342163925428573,1
65223,0.016357906541724976,0
61885,0.036556213000151924,0
28863,0.01362846314918138,0
346193,0.05997513514602282,0
768374,0.013492111718456434,0
1046105,0.03521626808224806,0
418960,0.13893197255553644,0
921499,0.8981983779020629,1
942951,0.541573162593704,1
19943,0.017682641133758812,0
902005,0.16887752660372274,0
349764,0.4960846036060162,0
1071768,0.051697794046425084,0
333347,0.7917217971859788,1
1002390,0.8375884040269512,1
391703,0.010505347554566342,0
336517,0.08087729210834042,0
773868,0.15863144856198388,0
399446,0.007054142669157059,0
97615,0.024361167184578543,0
147951,0.5628902545912896,1
870736,0.10488010961856746,0
600088,0.6228805036641513,1
590901,0.01884846853525176,0
287104,0.010830061724788018,0
472303,0.11441095548587718,0
1103120,0.10050883479327118,0
294359,0.03445822177482384,0
122543,0.3835656754677884,0
811006,0.1265442368574305,0
1060561,1.0506636710228976,1
80659,0.017347423282416265,0
553025,0.4917792344908797,0
1035850,0.04165459987033372,0
948187,0.01763705216557213,0
46005,0.02544327769256153,0
637050,0.010375381487881974,0
998696,0.018659801006861553,0
508974,0.08507080530019134,0
761157,0.02808442736969132,0
477685,0.012444531010065225,0
955829,0.01894414083097357,0
440669,0.3274805430785034,0
138536,0.0897656042385424,0
1077513,0.11359436882181674,0
344036,0.02099745133964087,0
774691,0.05076440943634718,0
741082,0.02260286617912084,0
345767,0.01599228409784073,0
755730,0.5229398304097953,1
593846,0.046131863881760146,0
558433,0.019998102067671518,0
81780,0.02376412105870825,0
816898,0.7655504568529985,1
1085576,0.5633169383139524,1
390443,0.011664361454946046,0
295416,0.4484739279784035,0
423382,0.012677348443168623,0
153456,0.011630201714692359,0
706290,0.01563613920153322,0
763876,0.015243278768215254,0
301592,0.12144781080133364,0
529088,0.08232724501209837,0
367704,0.07651208215097743,0
144710,0.019801292319617886,0
204322,0.01948774168090199,0
161684,0.009024965661884701,0
803163,0.46363713721249356,0
857030,0.028247569756990516,0
116087,0.029081530158851985,0
859472,0.6454055572595414,1
137363,0.026245434775239086,0
1030440,0.7894160350759106,1
392366,0.0104871531923573,0
436959,0.01925798020476459,0
80307,0.21246718459974318,0
306609,0.2715207550855274,0
601955,0.04094550309302995,0
423738,0.01107814773501289,0
1100834,0.02507068291371012,0
449383,0.02026040458310649,0
784444,0.18143128627729477,0
4286,0.033655327499350365,0
174449,0.06504094973905726,0
1040682,0.06626341563065302,0
152172,0.2632319581255847,0
1070918,0.0249698417577362,0
1012053,0.044852323150776856,0
395623,0.009077475384014426,0
250333,0.03440444754303556,0
39376,0.020686844638173805,0
1003713,0.07806585032379357,0
758136,0.014749787589688338,0
538591,0.030437013093594215,0
371200,0.034709325029177215,0
194434,0.6429299757165878,1
593795,0.014560591381600282,0
938571,0.012894071303682805,0
163306,0.024401145435657655,0
880407,1.3099675925374525,1
108350,0.07806879924256069,0
666741,0.16648705612417333,0
493115,0.030020607509896303,0
562983,0.8443544040393538,1
45649,0.10933799830275982,0
885015,0.1016697315162041,0
319584,0.02176907390580593,0
903248,0.02552325439229227,0
1088787,0.03963776401927792,0
695443,0.07274895810193481,0
96683,1.3036646130805287,1
928011,0.09462784217687857,0
343593,0.019165860988396358,0
99078,0.013994579038037924,0
822169,0.025550302161336018,0
649023,0.04557825234850212,0
554363,0.0423578121273871,0
691973,0.09594576730523302,0
112425,0.04106997233927833,0
531601,0.38222949256981886,0
595822,0.031210357731143362,0
799853,0.21374603862077046,0
313583,0.01701956707241039,0
161634,0.01160689257983023,0
728972,0.03792900765618898,0
874380,0.0300545965110977,0
736383,0.2736171934093645,0
165962,0.03132719808189471,0
821958,0.27301416706348025,0
536525,0.6166548332547903,1
267917,0.2814599289659147,0
553484,0.024752001260089657,0
1096394,0.5120553231657127,1
118386,0.03479244475641392,0
572445,0.020088608729299733,0
415993,0.009546098937842019,0
830756,0.9078952005509361,1
632784,0.016043145964709446,0
1050,0.026066015635332365,0
69237,0.8634745464607823,1
791526,0.7934298247564268,1
75061,0.3717716588095932,0
194737,0.030860514971596274,0
654624,0.05112404785919148,0
528854,0.12870859646888944,0
216081,0.6928112988099229,1
464690,0.010093528031279317,0
463919,0.31069223031509935,0
509248,0.012923559900721644,0
1041578,0.040125217274368366,0
474180,0.010712129573808052,0
131415,0.06647420622125041,0
265741,0.019262050807938788,0
607849,0.10618329167650374,0
919242,0.28288953588887306,0
38027,0.011355467096907514,0
939910,0.05448169580772225,0
951520,0.7820472477265409,1
774312,1.1899139114688375,1
884001,0.020680115865878708,0
1030772,1.0249572212502813,1
381619,0.1761805760341931,0
508262,0.012256894838194312,0
1027259,0.9448657039811535,1
388674,0.010120774062088589,0
520192,0.44452382810071106,0
378312,0.33709766474293634,0
275144,0.07510789067861497,0
123824,0.6919726161935145,1
209021,0.4736701167297131,0
103316,0.9080655414624098,1
559,0.791467728065047,1
459930,0.011708180214241507,0
1033893,0.03158534043334062,0
885497,0.1371873707097983,0
912510,0.8382387381937804,1
1098745,0.8616361516850358,1
782886,0.8114825085526023,1
122748,0.4031207729901043,0
742386,0.013049319914520994,0
906325,0.02687963653697015,0
295262,0.19238982848830638,0
252226,0.2697779590946212,0
969375,0.04721288220522802,0
798099,0.18192958479877447,0
626003,0.4660977193020422,0
1082310,0.0681757854427091,0
855009,0.5178630553918171,1
26643,0.707933078829122,1
809858,0.47553358435967175,0
793826,1.3779428379475906,1
901918,0.12801265401222522,0
393110,0.01875101019562514,0
309438,0.03149039156420538,0
376429,0.3193343918353599,0
795603,0.035933404625857535,0
834056,0.24050408727504768,0
953015,0.035595173601145176,0
349173,0.04982288921843386,0
106776,0.164938596978748,0
767968,0.44250707566328484,0
685471,0.42711564638096927,0
414343,0.16912655416303113,0
153572,0.011541398652047442,0
170539,0.012335313925384384,0
418379,0.01942020512161817,0
206002,0.02929966232152392,0
827636,0.8655949583669517,1
57569,0.3887310379007072,0
826835,0.09882579892192113,0
631563,0.012802212767101214,0
456813,0.016054580221270216,0
115748,0.050114152242591414,0
1098830,0.9832655178872987,1
840797,0.026541839440608065,0
890365,0.6703738324692179,1
39870,0.007672633794857532,0
166616,0.8687702374442203,1
295696,0.0316374106020918,0
1058436,0.0935470197255822,0
84832,0.009589921188462287,0
481576,0.014979236963506063,0
129315,0.028276206714953137,0
589082,0.0965653514336488,0
832042,1.165501592107475,1
52936,0.4251861464697321,0
868202,0.0831540953381801,0
368175,0.01999819429153105,0
157434,0.022032572494516182,0
876207,0.7638464197995464,1
574373,0.7588280858916643,1
990467,0.36091730551640955,0
467431,0.026349146810953912,0
879268,1.017258693751099,1
286990,0.030433524795886877,0
291245,0.1719236774069211,0
304144,0.6359375004565344,1
795416,0.04496911474566507,0
1003411,0.30648977014767775,0
1049439,0.889685187842034,1
832069,0.05733066867106476,0
1052364,0.08795829981037265,0
337634,0.06130605113559645,0
160798,0.020300085410554704,0
727159,0.06406320972771376,0
917753,0.030720180198045968,0
273125,0.3462833061099176,0
1025420,0.9614063163802704,1
40549,0.010101300929794964,0
641270,0.03335019252413472,0
69814,0.05830056445022901,0
647167,0.41957883568940973,0
42877,0.013495164343896283,0
628063,0.041982145018787526,0
19099,0.020226840584212397,0
921198,0.040044475015534764,0
218665,0.01494355792993303,0
751833,0.37142907554873267,0
377354,0.4698502561449739,0
283587,0.039281373495594206,0
860852,0.18114622255114302,0
535398,0.02138555736340031,0
1051661,0.03271597530281667,0
416544,0.017327465825615968,0
114537,0.38688179204990064,0
698295,0.23428990061498098,0
1088750,0.02827150938169739,0
965239,0.7135564456055439,1
225847,0.014212496030858862,0
822992,0.5083550397761664,1
168827,0.009132801675263686,0
313706,0.05160861835150029,0
665555,0.033363854278972004,0
542179,0.528632893171815,1
593754,0.02493282007561421,0
122723,0.13080063549745416,0
1019812,0.012455665632031442,0
405795,0.034638742897275115,0
817250,0.06345668775618898,0
219232,0.0431001940684401,0
10176,1.4891436792242856,1
404611,0.019001039654163186,0
89990,0.009446417057631787,0
786320,1.0343087352591496,1
1007221,0.0942102826850767,0
256141,0.5795240614330807,1
582925,0.07043117214399487,0
619931,0.020665406292182033,0
55981,0.014745084598342268,0
442727,0.014748254641723439,0
865450,0.018290697325004247,0
268714,1.1271740212629622,1
367685,0.1311377648436043,0
663747,0.015450066172263369,0
804210,0.015618754729451862,0
164317,0.5198215391800408,1
657815,0.025201395209034538,0
33046,0.032764763314920314,0
454280,0.743598267042375,1
560693,0.03309480531084773,0
63482,0.12757059020963685,0
727747,0.01448371342233224,0
68372,0.01637280549675624,0
245177,0.07189256925308994,0
424993,0.014378546987272115,0
51570,0.015250531862706486,0
105298,0.5667635675634386,1
610047,0.4989562027237245,0
857094,0.07074972868844481,0
1097707,0.04162434968651297,0
1003834,0.04237173519349087,0
959923,0.8391643026286499,1
33719,0.36415841490516443,0
684957,0.7066225900993874,1
451499,0.018679169406466734,0
233211,0.01900958371050151,0
410438,0.20368677355768927,0
44575,0.06552434821086026,0
500561,0.015303443637347971,0
888201,0.5898448511132296,1
500083,0.5200628283961723,1
120529,0.032001411071254926,0
620638,0.012491959149720722,0
494435,0.018431252992996167,0
975108,0.0672162877967275,0
13386,0.7515958095809832,1
480771,0.43164978246570324,0
319790,0.019269800859906636,0
20257,0.0258050377718602,0
141743,0.01606740254507637,0
1019875,0.060481529640648186,0
988564,0.03022548641651296,0
633844,0.22221565931591777,0
54617,0.03579847383650025,0
640167,0.0119606904541626,0
967346,0.8053770064490795,1
1026766,0.05204013999032145,0
707653,0.31310222682877004,0
846008,0.01714492900306361,0
528532,0.011066915470925644,0
915827,0.20612665143032524,0
307529,0.2778549794610201,0
136683,0.12669908317841666,0
605836,0.5880347081997447,1
911045,0.023568314309505678,0
84870,0.06640796660403653,0
431985,0.006276557542097477,0
415245,0.01023321871048833,0
783678,1.1351440420935295,1
450941,0.01690502959684012,0
393123,0.041186704695352544,0
224538,1.0705466022792296,1
167562,0.1291112427014694,0
293130,0.9552269720178166,1
909243,0.0443765881403776,0
81817,0.6981195773268368,1
425866,0.008634796992611158,0
386296,0.007154489004285437,0
946282,0.012644639878865792,0
715376,0.5996697354229585,1
609773,0.38018486894023057,0
395397,0.012876995161287923,0
599918,0.01698595822172731,0
69395,0.27180350875610776,0
972959,0.019380249692143636,0
671883,0.03258721520214425,0
1001132,0.902668284692193,1
261964,0.0807370120489645,0
464373,0.8182225318775135,1
414418,0.004850382315385591,0
57089,0.3567097280703079,0
44114,0.008251799547066159,0
942806,0.011402911189133095,0
261610,0.5615275361447796,1
337762,1.4791714118815955,1
899272,0.7178496073719298,1
806009,0.03668649881249381,0
362175,0.3634798660230334,0
510518,0.48070815732169064,0
1054677,0.23577783450077894,0
362987,0.8284340978480039,1
558231,0.7585341715105028,1
754375,0.39325929983667873,0
1053788,0.026161720782114074,0
1038147,0.639509290584253,1
393655,0.7017541949976468,1
979694,0.0091508035866963,0
177923,0.1244530319064547,0
492995,0.02383026258438403,0
675483,0.09042849098450016,0
331584,0.012246028064516763,0
241483,0.018695413500478444,0
685195,0.2780343922037975,0
237053,0.01555586138590055,0
143368,0.014014809827288007,0
187460,0.1533763443409316,0
353596,0.35401364321479367,0
1000231,0.06721231984193186,0
606949,0.014380660070706841,0
112670,0.022872667964594535,0
487126,0.35262480879101715,0
325173,0.47281531189799636,0
291821,0.03103469484370855,0
196602,0.27430068906865657,0
1096678,0.7678058430791737,1
7741,0.04328273139112567,0
1092311,0.6417524833566131,1
321584,0.8257537557122612,1
293956,0.37546351125066857,0
715410,0.019660010672262793,0
870893,0.08019120957763533,0
974481,0.061052558540681756,0
338006,1.519019414407838,1
378865,0.3430107483167073,0
283295,0.12188561644282057,0
453023,0.017176889761186434,0
998900,0.5057702221294389,1
287379,0.4780025248057976,0
777882,0.08665636754235356,0
1048816,0.3261830573129303,0
785996,0.019852830968034606,0
963483,0.057673771486174884,0
470642,0.010708745890145333,0
971266,0.0213662604047581,0
622143,0.00882107551884069,0
931605,1.0015372462411394,1
97475,0.063789158773798,0
276822,0.19528458941553498,0
141180,0.055959316677038656,0
351696,0.8697181064900922,1
915052,0.6227718714501064,1
619557,0.016393235262940425,0
674358,0.018910759782993714,0
264325,0.5882783676261366,1
249708,0.8742319604269906,1
980954,0.06685572362433428,0
187294,0.08112684371900826,0
591975,0.6626094183022444,1
74146,0.017921866946806878,0
346007,0.02227860895610545,0
536865,0.058563303437198864,0
465133,0.011043714764596629,0
575693,0.50436839223635,1
227791,0.6865325607425932,1
581562,0.039567930428677234,0
1090331,0.2676956957836946,0
647358,0.06790674954449458,0
600360,0.04191342005060768,0
438790,0.009175048696804642,0
676882,0.012817959882075224,0
273724,0.025886301054540838,0
1104479,1.52932656999281,1
462031,0.05479466657593097,0
345791,0.04405804400222043,0
519321,0.5992567654845011,1
583676,0.44682369556268764,0
819282,1.4295737584148112,1
839613,1.0854561350021983,1
738280,0.02391732333235071,0
348200,0.030928900249868448,0
288751,0.15311591658681017,0
760292,0.026788261027514304,0
670871,0.016952161200600127,0
176678,0.17421858246139338,0
672397,0.44463207638208396,0
753715,0.02396164620736042,0
58414,0.07207342918688525,0
761866,1.013659703918513,1
322091,0.5194590281251232,1
969740,0.02646566786475563,0
884136,0.03162474311091963,0
444681,0.4930992651684332,0
805444,0.013438748660291445,0
800324,0.038545345861807766,0
587722,0.01813026634762634,0
678645,0.005238814524784515,0
634749,0.12710127277835043,0
380848,0.011023928973465847,0
1058944,1.310179242782031,1
702127,0.22651947843138007,0
669734,0.09673599120729308,0
870110,0.032768101805597465,0
83816,0.4218512677439536,0
26355,0.06932023755059925,0
630688,0.7559055345365557,1
638177,0.031626607178327125,0
157829,0.026984749316286527,0
315752,0.4750515268401581,0
953136,0.01613730270630748,0
813603,0.04801176791860638,0
892763,0.5621110384074066,1
273580,0.01785361139550521,0
757553,0.014172298476479352,0
472478,0.017515840070183128,0
602861,0.06974914424543023,0
11325,0.06933967175835319,0
160675,0.012778911326893462,0
1070915,1.0749078533627279,1
869387,0.02317612598201695,0
1061659,0.7500619538353602,1
212008,0.6505587317448813,1
248217,0.019629660761469513,0
579285,0.016983071043255523,0
883251,0.8290595497434914,1
988747,0.924405643891837,1
1012993,0.5967517861262839,1
630975,0.014285288571852217,0
